X,Y,Z
0.0052445,0.016314,-0.016427
0.0050934,0.016493,-0.016597
0.0050279,0.01657,-0.016674
0.0048787,0.016746,-0.016856
0.0047645,0.016882,-0.017005
0.0046788,0.016986,-0.017122
0.0045171,0.017183,-0.017358
0.0044652,0.017247,-0.017438
0.0043628,0.017377,-0.017605
0.0042899,0.017471,-0.01773
0.0041992,0.01759,-0.017893
0.0041682,0.017632,-0.017952
0.0040822,0.017751,-0.018122
0.0039688,0.017916,-0.018365
0.0038462,0.018108,-0.01866
0.0038397,0.018119,-0.018677
0.0038215,0.018149,-0.018725
0.0037752,0.018228,-0.018851
0.0036799,0.018403,-0.019138
0.0036394,0.018484,-0.019275
0.0036186,0.018528,-0.01935
0.0035724,0.018632,-0.019528
0.0035461,0.018695,-0.019638
0.003499,0.01882,-0.019856
0.0034864,0.018856,-0.01992
0.0034423,0.018996,-0.020173
0.0034133,0.019104,-0.02037
0.0033839,0.019236,-0.02061
0.0033834,0.019238,-0.020615
0.003383,0.01924,-0.020619
0.0033591,0.019385,-0.020886
0.0033476,0.019481,-0.021066
0.0033366,0.01964,-0.021366
0.0033358,0.019662,-0.021407
0.0033348,0.019705,-0.021488
0.0033388,0.019907,-0.021873
0.0033405,0.019937,-0.02193
0.0033448,0.02,-0.02205
0.0033512,0.020067,-0.022179
0.0033587,0.020133,-0.022305
0.0033693,0.02021,-0.022455
0.0033836,0.020299,-0.022626
0.0034083,0.020429,-0.022875
